STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN
42,420789,2,1,0,5,10,18,12,1,0,2,0,42,6,30,46,30046,4,2003,WVWMD63B23P1,W,V,W,M,D,6,3,B,2,3,P,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,0,3,12,0,0,0,0,777777777777,777777777777,777777777777
42,420797,2,1,0,20,8,11,45,14,0,2,0,42,6,20,422,20422,15,2015,1GNSKKKC4FR2,1,G,N,S,K,K,K,C,4,F,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
42,420815,2,1,0,20,10,23,59,59,0,3,0,42,6,49,442,49442,20,2008,5TDBK23C18S0,5,T,D,B,K,2,3,C,1,8,S,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
42,420822,3,2,0,28,10,12,0,12,6,2,0,42,6,35,50,35050,5,2007,3N1BC13E17L4,3,N,1,B,C,1,3,E,1,7,L,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
42,420889,2,1,1,22,10,0,50,11,0,2,0,42,6,23,401,23401,14,2001,1GKDT13W6121,1,G,K,D,T,1,3,W,6,1,2,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
42,420934,2,1,0,5,11,22,36,14,0,3,0,42,6,14,6,14006,4,1997,2MELM75W1VX6,2,M,E,L,M,7,5,W,1,V,X,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
42,420984,2,1,0,2,12,0,39,59,0,2,0,42,6,7,43,7043,4,1998,1B3EJ46XXWN2,1,B,3,E,J,4,6,X,X,W,N,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,9,5,12,0,0,0,0,777777777777,777777777777,777777777777
42,420997,2,2,0,8,12,16,45,14,0,2,0,42,6,37,441,37441,20,2012,5FNRL5H97CB0,5,F,N,R,L,5,H,9,7,C,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,14,0,0,0,0,777777777777,777777777777,777777777777
42,420997,4,2,0,8,12,16,45,14,0,2,0,42,6,35,39,35039,4,2000,JN1CA31D2YT7,J,N,1,C,A,3,1,D,2,Y,T,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
42,421032,2,1,0,10,6,19,20,14,0,3,0,42,6,20,25,20025,4,2013,1G1PC5SB8D71,1,G,1,P,C,5,S,B,8,D,7,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
42,421043,3,2,0,13,12,0,30,12,6,3,0,1,6,7,470,7470,29,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
42,421083,2,1,0,2,3,16,31,14,0,2,0,42,6,20,404,20404,14,2005,2CNDL73F7561,2,C,N,D,L,7,3,F,7,5,6,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
44,440040,2,1,0,15,7,18,38,14,0,2,0,25,6,49,40,49040,4,2004,4T1BE32K34U8,4,T,1,B,E,3,2,K,3,4,U,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,99,0,0,0,0,777777777777,777777777777,777777777777
44,440040,3,1,0,15,7,18,38,14,0,2,0,44,6,49,47,49047,6,2004,2T1LR32E94C1,2,T,1,L,R,3,2,E,9,4,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,99,0,0,0,0,777777777777,777777777777,777777777777
44,440040,4,1,0,15,7,18,38,14,0,2,0,44,6,24,401,24401,14,2006,5GZCZ53466S8,5,G,Z,C,Z,5,3,4,6,6,S,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,99,0,0,0,0,777777777777,777777777777,777777777777
44,440067,2,1,0,6,11,15,56,8,0,3,0,44,6,37,31,37031,4,2012,2HGFB2F58CH5,2,H,G,F,B,2,F,5,8,C,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
44,440067,3,1,0,6,11,15,56,8,0,3,0,44,6,12,23,12023,4,2015,1FA6P0H72F51,1,F,A,6,P,0,H,7,2,F,5,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
45,450013,2,1,1,5,1,3,45,8,0,3,0,45,6,20,37,20037,4,2004,1G1ZU54814F1,1,G,1,Z,U,5,4,8,1,4,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
45,450028,3,2,0,16,1,14,45,12,6,3,0,45,6,12,481,12481,34,2000,1FTZX1727YNA,1,F,T,Z,X,1,7,2,7,Y,N,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
45,450028,4,2,0,16,1,14,45,12,6,3,0,45,6,35,402,35402,14,2006,5N1AN08U06C5,5,N,1,A,N,0,8,U,0,6,C,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
45,450028,5,2,0,16,1,14,45,12,6,3,0,45,6,37,31,37031,4,2003,2HGES15533H5,2,H,G,E,S,1,5,5,3,3,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
45,450028,6,2,0,16,1,14,45,12,6,3,0,45,6,12,481,12481,34,2000,1FTRX17L4YNA,1,F,T,R,X,1,7,L,4,Y,N,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,14,0,0,0,0,777777777777,777777777777,777777777777
45,450028,7,2,0,16,1,14,45,12,6,3,0,45,6,55,33,55033,4,2006,KMHEU46C26A1,K,M,H,E,U,4,6,C,2,6,A,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
45,450033,2,1,0,18,1,16,15,42,0,3,0,45,6,49,472,49472,34,2009,5TETU62N59Z6,5,T,E,T,U,6,2,N,5,9,Z,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,18,0,0,0,0,777777777777,777777777777,777777777777
45,450053,2,1,1,25,1,21,29,14,0,2,0,18,6,85,884,85884,66,2004,1XKWDB9X24J0,1,X,K,W,D,B,9,X,2,4,J,0,1,18,0264184,180264184,3,6,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,888888888888,777777777777,777777777777
45,450115,1,2,0,18,2,18,19,14,0,2,0,45,6,98,806,98806,61,2016,5PVNJ8JN9G4S,5,P,V,N,J,8,J,N,9,G,4,S,0,77,777777777,77777777777,2,1,3,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
45,450179,2,1,0,24,3,3,28,53,0,3,0,45,6,20,443,20443,20,2005,1GNDV03E95D1,1,G,N,D,V,0,3,E,9,5,D,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
45,450179,3,1,0,24,3,3,28,53,0,3,0,45,6,49,40,49040,4,2016,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
45,450191,2,1,0,24,2,22,0,14,0,4,0,45,6,98,998,98998,93,2008,P8780324,P,8,7,8,0,3,2,4,,,,,0,88,888888888,88888888888,9,99,99,1,0,0,0,0,0,0,0,0,14,0,5,12,0,0,0,0,777777777777,777777777777,777777777777
45,450226,2,1,0,10,4,2,15,33,0,3,0,47,6,12,870,12870,55,2017,1FDEE3FS7HDC,1,F,D,E,E,3,F,S,7,H,D,C,0,77,777777777,77777777777,2,21,22,1,0,0,0,0,8,0,0,0,3,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
45,450226,3,1,0,10,4,2,15,33,0,3,0,45,6,20,881,20881,62,2005,1GBJ5V1E95F5,1,G,B,J,5,V,1,E,9,5,F,5,0,77,777777777,77777777777,2,2,1,1,0,0,0,0,0,0,0,0,9,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
45,450246,1,1,0,14,4,0,10,39,0,3,0,45,6,20,37,20037,4,1999,1G1ND52M1X62,1,G,1,N,D,5,2,M,1,X,6,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
45,450262,2,1,0,18,4,22,47,14,0,3,0,45,6,12,481,12481,34,1992,1FTDF15N6NNA,1,F,T,D,F,1,5,N,6,N,N,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
45,450289,2,1,5,27,1,21,30,14,0,2,0,45,6,12,422,12422,15,2004,1FMFU17L54LB,1,F,M,F,U,1,7,L,5,4,L,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
45,450357,1,1,1,25,5,17,49,14,0,3,0,40,6,51,881,51881,66,2015,4V4N99EH6FN9,4,V,4,N,9,9,E,H,6,F,N,9,1,40,0011237,400011237,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,888888888888,777777777777,777777777777
45,450444,1,1,0,30,6,16,50,14,0,2,0,48,6,87,884,87884,66,2005,1XP5DB9X05N8,1,X,P,5,D,B,9,X,0,5,N,8,1,48,2578705,482578705,3,6,3,1,0,0,0,0,0,0,0,0,61,4,3,12,0,0,0,0,888888888888,777777777777,777777777777
45,450461,2,1,0,14,5,3,48,1,0,3,0,45,6,23,882,23882,61,2006,J8DB4B165670,J,8,D,B,4,B,1,6,5,6,7,0,0,77,777777777,77777777777,2,1,98,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
45,450479,1,2,1,5,7,12,23,14,0,2,0,18,6,86,881,86881,66,2016,1M1AW27Y1GM0,1,M,1,A,W,2,7,Y,1,G,M,0,1,18,0002180,180002180,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,888888888888,777777777777,777777777777
45,450534,2,1,0,5,8,5,50,14,0,3,0,13,6,49,40,49040,4,1998,4T1BG22K8WU3,4,T,1,B,G,2,2,K,8,W,U,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
45,450814,2,2,0,16,11,16,28,12,6,3,0,37,6,12,471,12471,34,2001,1FTYR10D71PB,1,F,T,Y,R,1,0,D,7,1,P,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
45,450836,2,1,0,24,11,21,21,14,0,3,0,45,6,49,401,49401,14,2001,JT3HN87R5103,J,T,3,H,N,8,7,R,5,1,0,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0,777777777777,777777777777,777777777777
45,450836,3,1,0,24,11,21,21,14,0,3,0,45,6,49,40,49040,4,2004,4T1BE32K54U3,4,T,1,B,E,3,2,K,5,4,U,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,18,0,0,0,0,777777777777,777777777777,777777777777
47,470001,2,1,0,3,1,8,45,14,0,4,0,47,6,12,881,12881,61,2016,1FD0X4HT8GEB,1,F,D,0,X,4,H,T,8,G,E,B,0,88,888888888,88888888888,2,1,1,1,0,0,0,0,0,0,0,0,6,4,5,14,40,0,0,0,777777777777,777777777777,777777777777
47,470045,2,1,0,21,1,17,41,33,0,3,0,12,6,20,473,20473,34,2009,1GCDS13EX981,1,G,C,D,S,1,3,E,X,9,8,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
47,470045,3,1,0,21,1,17,41,33,0,3,0,47,6,20,481,20481,34,1990,2GCEC19K0L12,2,G,C,E,C,1,9,K,0,L,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
47,470045,4,1,0,21,1,17,41,33,0,3,0,47,6,7,27,7027,6,2013,3C4PDCBG2DT6,3,C,4,P,D,C,B,G,2,D,T,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
47,470045,5,1,0,21,1,17,41,33,0,3,0,27,6,7,43,7043,4,2006,1B3EL46R16N1,1,B,3,E,L,4,6,R,1,6,N,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
47,470220,2,1,0,7,4,10,30,33,0,3,0,47,6,42,43,42043,4,2000,WDBNG75J9YA1,W,D,B,N,G,7,5,J,9,Y,A,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
47,470220,3,1,0,7,4,10,30,33,0,3,0,47,6,49,43,49043,4,2006,4T1BK36BX6U0,4,T,1,B,K,3,6,B,X,6,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
47,470241,2,1,0,13,4,17,5,8,0,4,0,47,3,12,881,12881,61,2016,1FD0X4HT8GEC,1,F,D,0,X,4,H,T,8,G,E,C,0,88,888888888,88888888888,2,1,96,1,0,0,0,0,0,0,0,0,2,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
47,470261,3,2,0,18,4,11,18,12,6,3,0,47,6,20,2,20002,4,2008,2G1WB58K7892,2,G,1,W,B,5,8,K,7,8,9,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
47,470390,8,7,0,26,5,8,52,12,6,3,0,47,6,35,472,35472,34,2012,1N6AD0CU7CC4,1,N,6,A,D,0,C,U,7,C,C,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
47,470406,2,1,0,8,6,23,11,14,0,3,0,12,6,12,880,12880,67,2012,1FT8W3BTXCEC,1,F,T,8,W,3,B,T,X,C,E,C,1,88,888888888,88888888888,2,4,96,1,0,0,0,0,0,0,0,0,10,4,5,12,0,0,0,0,1XNATV129D10,777777777777,777777777777
47,470472,2,1,0,15,7,4,50,14,0,2,0,47,6,32,43,32043,4,2013,WAUFFAFL9DA1,W,A,U,F,F,A,F,L,9,D,A,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
47,470512,2,1,0,23,7,22,14,1,0,2,0,12,6,7,472,7472,34,2006,1D7HE28KX6S5,1,D,7,H,E,2,8,K,X,6,S,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
47,470572,2,1,0,2,8,23,41,8,0,2,0,47,6,6,441,6441,20,2002,2C4GP74L62R7,2,C,4,G,P,7,4,L,6,2,R,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
47,470572,3,1,0,2,8,23,41,8,0,2,0,13,6,22,20,22020,4,2006,2G2WR554X611,2,G,2,W,R,5,5,4,X,6,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
47,470630,2,1,1,2,9,1,59,33,0,3,0,20,6,85,881,85881,66,2016,1XKYDP9X6GJ3,1,X,K,Y,D,P,9,X,6,G,J,3,1,57,00315503,5700315503,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0,888888888888,777777777777,777777777777
47,470630,3,1,2,2,9,1,59,33,0,3,0,48,6,82,881,82881,66,2016,3AKJGLD54GSH,3,A,K,J,G,L,D,5,4,G,S,H,1,57,00079466,5700079466,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0,888888888888,777777777777,777777777777
47,470634,3,2,0,3,9,18,10,43,0,3,0,47,6,20,481,20481,34,2000,1GCEK14T2YZ1,1,G,C,E,K,1,4,T,2,Y,Z,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
47,470634,4,2,0,3,9,18,10,43,0,3,0,47,6,49,422,49422,15,2002,5TDBT44A92S1,5,T,D,B,T,4,4,A,9,2,S,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
47,470778,3,2,0,6,10,23,18,12,6,3,0,47,6,32,43,32043,4,2012,WAUEFAFL4CN0,W,A,U,E,F,A,F,L,4,C,N,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
47,470778,4,2,0,6,10,23,18,12,6,3,0,12,6,30,40,30040,4,2014,3VW2K7AJXEM2,3,V,W,2,K,7,A,J,X,E,M,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
47,470879,2,1,0,2,12,23,49,42,0,3,0,47,6,7,482,7482,34,2005,1D7HA16K75J5,1,D,7,H,A,1,6,K,7,5,J,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
47,470941,2,1,1,7,12,14,36,45,0,4,0,47,3,84,881,84881,63,2013,1HTWAAARXDJ2,1,H,T,W,A,A,A,R,X,D,J,2,0,88,888888888,88888888888,3,2,4,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480003,2,1,2,1,1,20,10,14,0,2,0,48,6,20,481,20481,39,1994,2GBEC19K2R12,2,G,B,E,C,1,9,K,2,R,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
48,480032,2,1,0,5,1,0,11,14,0,2,0,48,6,87,884,87884,63,1999,1XP5DR9X0XD4,1,X,P,5,D,R,9,X,0,X,D,4,5,48,648445301,48648445301,3,1,12,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480035,3,2,1,6,1,21,48,12,7,2,0,48,6,20,421,20421,15,2015,1GNLC2EC7FR7,1,G,N,L,C,2,E,C,7,F,R,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,5,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480096,2,1,0,9,1,4,41,14,0,2,0,48,6,23,422,23422,15,2004,1GKFK66U04J2,1,G,K,F,K,6,6,U,0,4,J,2,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0,4H1002017X02,777777777777,777777777777
48,480105,3,2,4,13,1,23,33,12,6,3,0,48,6,20,37,20037,4,2008,1G1ZS58F78F1,1,G,1,Z,S,5,8,F,7,8,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480125,2,2,0,16,1,18,30,8,0,2,0,48,6,19,3,19003,4,2000,1G6KE57Y7YU2,1,G,6,K,E,5,7,Y,7,Y,U,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
48,480134,2,1,2,18,1,15,57,14,0,2,0,48,6,82,881,82881,61,2009,1FVACWDT99HA,1,F,V,A,C,W,D,T,9,9,H,A,0,57,1982009,571982009,2,1,7,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480136,2,1,1,19,1,22,48,8,0,2,0,48,6,12,481,12481,34,2004,1FTPW14594KD,1,F,T,P,W,1,4,5,9,4,K,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480169,2,1,0,15,1,19,30,14,0,2,0,48,6,12,884,12884,61,1984,1FDJF37Y8EPB,1,F,D,J,F,3,7,Y,8,E,P,B,0,88,888888888,88888888888,2,1,3,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480171,3,2,0,18,1,18,3,12,8,3,0,48,6,20,445,20445,20,2015,3N63M0ZN8FK7,3,N,6,3,M,0,Z,N,8,F,K,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480203,2,1,0,29,1,6,5,14,0,2,0,48,6,84,881,84881,63,2005,1HTMSAAR25J0,1,H,T,M,S,A,A,R,2,5,J,0,0,57,2862103,572862103,3,1,3,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480235,2,1,0,13,1,20,59,42,0,3,0,92,6,12,481,12481,34,2012,1FTFW1CT4CFD,1,F,T,F,W,1,C,T,4,C,F,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480244,3,2,0,30,1,10,48,12,2,3,0,48,6,20,481,20481,34,1984,1GCDC14H6ES1,1,G,C,D,C,1,4,H,6,E,S,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480249,2,1,0,27,1,4,10,14,0,2,0,48,6,20,481,20481,34,2013,1GC2CXEGXDZ2,1,G,C,2,C,X,E,G,X,D,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480249,3,1,1,27,1,4,10,14,0,2,0,93,6,82,881,82881,66,2007,1FUJA6CV97DX,1,F,U,J,A,6,C,V,9,7,D,X,1,57,2014583,572014583,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,1S12E95332E4,777777777777,777777777777
48,480252,2,1,2,8,1,3,46,14,0,2,0,48,6,63,37,63037,6,2014,KNDJP3A50E70,K,N,D,J,P,3,A,5,0,E,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
48,480343,3,2,0,15,2,8,15,12,6,3,0,48,6,39,32,39032,4,2003,SAJDA14C23LF,S,A,J,D,A,1,4,C,2,3,L,F,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480467,2,1,0,27,2,2,37,14,0,2,0,48,6,82,881,82881,66,2014,3AKJGLD5XESF,3,A,K,J,G,L,D,5,X,E,S,F,1,57,2356867,572356867,3,6,3,1,0,0,0,0,0,0,0,0,61,6,2,12,0,0,0,0,1J9A148BXH00,777777777777,777777777777
48,480592,2,1,0,15,3,22,5,8,0,2,0,99,6,12,471,12471,34,2003,1FTYR14VX3PA,1,F,T,Y,R,1,4,V,X,3,P,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480623,3,2,0,19,3,21,30,12,6,3,0,48,6,49,40,49040,4,2014,4T1BF1FK5EU4,4,T,1,B,F,1,F,K,5,E,U,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,73,0,0,0,0,777777777777,777777777777,777777777777
48,480713,2,1,1,20,3,19,28,14,0,2,0,48,6,20,4,20004,2,2015,1G1YK2D70F51,1,G,1,Y,K,2,D,7,0,F,5,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
48,480728,2,1,0,30,3,21,55,14,0,2,0,48,6,82,881,82881,62,2004,1FVACWCS24HM,1,F,V,A,C,W,C,S,2,4,H,M,0,57,828681,57828681,2,1,3,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480751,2,1,1,27,3,22,24,14,0,2,0,48,6,62,423,62423,15,2007,SALAE25487A4,S,A,L,A,E,2,5,4,8,7,A,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
48,480760,4,3,0,30,3,21,10,12,1,3,0,48,6,20,421,20421,15,2014,1GNLC2E04ER1,1,G,N,L,C,2,E,0,4,E,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480765,2,1,0,16,1,9,54,14,0,2,0,48,6,38,882,38882,61,2016,54DC4J1B7GS8,5,4,D,C,4,J,1,B,7,G,S,8,0,88,888888888,88888888888,2,1,98,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480803,5,4,0,10,4,16,19,12,2,3,0,48,6,12,481,12481,34,1983,1FTCF10Y8DLA,1,F,T,C,F,1,0,Y,8,D,L,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480803,6,4,0,10,4,16,19,12,2,3,0,48,6,14,6,14006,4,2000,2MEFM75WXYX6,2,M,E,F,M,7,5,W,X,Y,X,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
