STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
20,200185,2,1,55,64,5555,55
20,200185,3,1,9,30,9999,77
20,200186,1,1,55,68,5555,55
20,200186,2,1,55,63,5555,55
20,200186,3,1,12,38,9999,77
20,200186,4,1,12,30,9999,77
20,200188,1,1,55,64,5555,55
20,200188,2,1,11,25,9999,77
20,200189,1,1,55,68,5555,55
20,200189,2,1,55,64,5555,55
20,200189,3,1,11,35,9999,77
20,200189,4,1,0,1,9999,77
20,200190,1,1,55,64,5555,55
20,200190,2,1,11,30,9999,77
20,200191,1,1,55,63,5555,55
20,200191,2,1,12,34,9999,77
20,200192,1,1,55,63,5555,55
20,200192,2,1,12,34,9999,77
20,200194,1,1,12,8,9999,77
20,200195,1,1,10,12,2,12
20,200196,1,1,55,64,5555,55
20,200196,2,1,55,69,5555,55
20,200196,3,1,55,63,5555,55
20,200196,4,1,12,14,2,6
20,200197,1,1,12,12,2,3
20,200197,2,1,55,63,5555,55
20,200197,3,1,99,99,9999,77
20,200197,4,2,55,64,5555,55
20,200197,5,1,99,99,9999,77
20,200198,1,1,9,12,2,12
20,200200,1,1,12,12,2,2
20,200201,1,1,14,8,9999,77
20,200202,1,1,11,12,2,12
20,200203,1,1,55,63,5555,55
20,200203,2,1,12,32,9999,77
20,200203,3,1,0,1,9999,77
20,200204,1,1,12,12,2,6
20,200204,2,2,12,12,3,6
20,200204,3,3,12,12,4,6
20,200205,1,1,55,64,5555,55
20,200205,2,1,1,32,9999,77
20,200206,1,1,55,64,5555,55
20,200206,2,1,55,65,5555,55
20,200206,3,1,12,12,2,12
20,200207,1,1,55,63,5555,55
20,200207,2,1,1,8,9999,77
20,200207,3,1,1,14,2,8
20,200208,1,1,12,12,2,3
20,200209,1,1,12,12,2,10
20,200209,2,1,55,64,5555,55
20,200209,3,2,55,63,5555,55
20,200209,4,2,12,38,9999,77
20,200209,5,2,12,31,9999,77
20,200210,1,1,11,12,2,9
20,200211,1,1,55,63,5555,55
20,200211,2,1,55,71,9999,77
20,200211,3,1,9,10,9999,77
20,200212,1,1,55,68,5555,55
20,200212,2,1,55,64,5555,55
20,200212,3,1,55,69,5555,55
20,200212,4,1,55,68,5555,55
20,200212,5,1,55,63,5555,55
20,200212,6,1,0,1,9999,77
20,200213,1,1,55,64,5555,55
20,200213,2,1,12,32,9999,77
20,200214,1,1,12,12,2,12
20,200215,1,1,0,1,9999,77
20,200215,2,1,55,63,5555,55
20,200215,3,1,14,33,9999,77
20,200215,4,1,99,30,9999,77
20,200215,5,1,99,42,9999,77
20,200215,6,1,0,2,9999,77
20,200215,7,1,99,42,9999,77
20,200216,1,1,12,9,9999,77
20,200217,1,1,9,12,2,12
20,200217,2,1,0,1,9999,77
20,200217,3,2,55,64,5555,55
20,200217,4,2,99,38,9999,77
20,200218,1,1,12,12,2,6
20,200219,1,1,55,68,5555,55
20,200219,2,1,0,1,9999,77
20,200220,1,1,55,63,5555,55
20,200220,2,1,55,69,5555,55
20,200220,3,1,55,68,5555,55
20,200220,4,1,55,64,5555,55
20,200220,5,1,0,1,9999,77
20,200221,1,1,0,1,9999,77
20,200221,2,2,12,12,1,5
20,200221,3,2,0,1,9999,77
20,200222,1,1,55,68,5555,55
20,200222,2,1,12,12,2,12
20,200223,1,2,12,12,1,6
20,200223,2,1,55,63,5555,55
20,200223,3,1,0,1,9999,77
20,200224,1,1,55,68,5555,55
20,200224,2,1,12,12,2,12
20,200224,3,1,0,1,9999,77
20,200224,4,1,55,63,5555,55
20,200224,5,1,0,2,9999,77
20,200225,1,1,55,64,5555,55
20,200225,2,1,11,30,9999,77
20,200226,1,1,55,68,5555,55
20,200226,2,1,55,64,5555,55
20,200226,3,1,12,33,9999,77
20,200226,4,1,12,40,9999,77
20,200226,5,1,12,30,9999,77
20,200226,6,1,12,42,9999,77
20,200226,7,1,0,2,9999,77
20,200227,1,1,0,1,9999,77
20,200227,2,1,1,10,9999,77
20,200228,1,1,55,64,5555,55
20,200228,2,1,0,1,9999,77
20,200228,3,1,99,38,9999,77
20,200229,1,1,12,12,2,6
20,200229,2,1,0,1,9999,77
20,200229,3,2,0,1,9999,77
20,200230,1,1,12,12,2,6
20,200230,2,2,55,64,5555,55
20,200230,3,2,99,25,9999,77
20,200230,4,1,12,12,3,6
20,200230,5,1,12,12,4,6
20,200230,6,1,12,12,5,6
20,200230,7,5,12,12,6,6
20,200230,8,1,0,2,9999,77
20,200230,9,4,0,2,9999,77
20,200230,10,5,0,2,9999,77
20,200231,1,1,4,12,2,12
20,200232,1,1,55,63,5555,55
20,200232,2,1,55,69,5555,55
20,200232,3,1,55,68,5555,55
20,200232,4,1,55,64,5555,55
20,200232,5,1,12,24,9999,77
20,200232,6,1,0,1,9999,77
20,200233,1,1,12,12,2,6
20,200233,2,2,0,2,9999,77
20,200233,3,1,55,63,5555,55
20,200233,4,1,12,25,9999,77
20,200233,5,1,12,12,3,5
20,200233,6,3,99,12,4,6
20,200233,7,3,99,12,5,99
20,200233,8,3,0,2,9999,77
20,200233,9,5,0,2,9999,77
20,200234,1,1,12,11,9999,77
20,200234,2,1,55,63,5555,55
20,200234,3,1,55,69,5555,55
20,200234,4,1,55,68,5555,55
20,200234,5,1,55,64,5555,55
20,200234,6,1,0,1,9999,77
20,200235,1,1,10,12,2,12
20,200236,1,1,55,64,5555,55
20,200236,2,1,55,68,5555,55
20,200236,3,1,55,67,5555,55
20,200236,4,1,99,31,9999,77
20,200236,5,1,0,1,9999,77
20,200237,1,1,55,68,5555,55
20,200237,2,1,55,64,5555,55
20,200237,3,1,11,42,9999,77
20,200238,1,1,55,64,5555,55
20,200238,2,1,12,8,9999,77
20,200238,3,1,12,8,9999,77
20,200239,1,1,55,64,5555,55
20,200239,2,1,12,25,9999,77
20,200239,3,1,0,1,9999,77
20,200240,1,1,55,64,5555,55
20,200240,2,1,0,1,9999,77
20,200240,3,1,12,38,9999,77
20,200241,1,1,2,12,2,11
20,200242,1,1,55,64,5555,55
20,200242,2,1,12,42,9999,77
20,200243,1,1,0,1,9999,77
20,200244,1,1,55,63,5555,55
20,200244,2,1,99,35,9999,77
20,200244,3,1,0,1,9999,77
20,200244,4,1,3,42,9999,77
20,200245,1,1,55,68,5555,55
20,200245,2,1,55,64,5555,55
20,200245,3,1,1,34,9999,77
20,200245,4,1,0,1,9999,77
20,200246,1,1,55,63,5555,55
20,200246,2,1,55,69,5555,55
20,200246,3,1,55,64,5555,55
20,200246,4,1,0,1,9999,77
20,200247,1,1,55,63,5555,55
20,200247,2,1,55,69,5555,55
20,200247,3,1,55,68,5555,55
20,200247,4,1,55,64,5555,55
20,200247,5,1,12,42,9999,77
20,200247,6,1,0,2,9999,77
20,200249,1,1,3,12,2,12
20,200250,1,1,55,63,5555,55
20,200250,2,1,12,34,9999,77
20,200250,3,1,0,1,9999,77
20,200251,1,1,9,12,2,12
20,200251,2,1,55,63,5555,55
20,200251,3,1,0,1,9999,77
20,200251,4,2,55,64,5555,55
20,200251,5,2,0,2,9999,77
20,200252,1,1,55,68,5555,55
20,200252,2,1,55,64,5555,55
20,200252,3,1,14,33,9999,77
20,200252,4,1,12,30,9999,77
20,200252,5,1,0,1,9999,77
20,200252,6,1,12,32,9999,77
20,200253,1,1,55,68,5555,55
20,200253,2,1,12,12,2,12
20,200254,1,1,12,8,9999,77
20,200255,1,1,1,12,2,12
20,200256,1,1,12,12,2,6
20,200256,2,1,5,12,3,6
20,200257,1,1,55,64,5555,55
20,200257,2,1,55,65,5555,55
20,200257,3,1,12,12,2,12
20,200258,1,1,55,68,5555,55
20,200258,2,1,55,69,5555,55
20,200258,3,1,55,63,5555,55
20,200258,4,1,14,33,9999,77
20,200258,5,1,0,1,9999,77
20,200258,6,1,99,38,9999,77
20,200259,1,1,12,12,2,6
20,200260,1,1,55,63,5555,55
20,200260,2,1,12,33,9999,77
20,200260,3,1,12,38,9999,77
20,200260,4,1,20,54,2,12
20,200261,1,1,55,64,5555,55
20,200261,2,1,12,24,9999,77
20,200262,1,1,0,5,9999,77
20,200263,1,1,12,12,2,6
20,200264,1,1,12,12,2,12
20,200265,1,1,55,63,5555,55
20,200265,2,1,12,31,9999,77
20,200265,3,1,12,42,9999,77
20,200266,1,1,0,72,9999,77
20,200266,2,1,55,64,5555,55
20,200266,3,1,12,34,9999,77
20,200266,4,1,12,38,9999,77
20,200266,5,1,0,1,9999,77
20,200267,1,1,55,63,5555,55
20,200267,2,1,0,1,9999,77
20,200268,1,1,12,8,9999,77
20,200269,1,1,9,12,2,12
20,200269,2,1,55,63,5555,55
20,200269,3,2,19,54,4,12
20,200269,4,3,0,1,9999,77
20,200270,1,1,55,63,5555,55
20,200270,2,1,12,31,9999,77
20,200270,3,1,0,1,9999,77
20,200271,1,1,9,12,2,12
20,200271,2,1,0,1,9999,77
20,200272,1,1,12,12,2,9
20,200273,1,1,12,12,2,12
20,200273,2,1,55,63,5555,55
20,200273,3,1,0,1,9999,77
20,200273,4,1,0,2,9999,77
20,200273,5,2,55,70,5555,55
20,200273,6,2,0,2,9999,77
20,200274,1,1,12,9,9999,77
20,200275,1,1,55,63,5555,55
20,200275,2,1,55,69,5555,55
20,200275,3,1,9,12,2,2
20,200275,4,1,55,65,5555,55
20,200275,5,1,0,1,9999,77
20,200275,6,1,99,12,3,10
20,200275,7,1,12,73,9999,77
20,200275,8,1,20,54,4,12
20,200276,1,1,12,12,2,11
20,200277,1,1,55,63,5555,55
20,200277,2,1,55,69,5555,55
20,200277,3,1,55,68,5555,55
20,200277,4,1,55,64,5555,55
20,200277,5,1,11,42,9999,77
20,200277,6,1,0,1,9999,77
20,200278,1,1,55,68,5555,55
20,200278,2,1,11,12,2,7
20,200278,3,1,55,64,5555,55
20,200278,4,2,55,64,5555,55
20,200278,5,3,12,12,2,3
20,200278,6,3,55,63,5555,55
20,200278,7,3,0,1,9999,77
20,200279,1,1,55,68,5555,55
20,200279,2,1,12,12,2,12
20,200279,3,2,55,63,5555,55
20,200279,4,2,0,1,9999,77
20,200280,1,1,55,68,5555,55
20,200280,2,1,12,12,2,12
20,200281,1,1,12,12,2,6
20,200282,1,1,12,12,2,9
20,200283,1,1,55,68,5555,55
20,200283,2,1,55,64,5555,55
20,200283,3,1,12,38,9999,77
20,200283,4,1,1,21,9999,77
20,200284,1,1,55,68,5555,55
20,200284,2,1,12,12,2,12
20,200285,1,1,12,12,2,6
20,200285,2,1,20,73,9999,77
20,200285,3,3,14,12,1,99
20,200285,4,4,0,7,9999,77
20,200286,1,1,12,9,9999,77
20,200286,2,1,55,68,5555,55
20,200286,3,1,12,12,2,12
20,200287,1,1,1,8,9999,77
20,200288,1,1,10,12,2,12
20,200289,1,1,55,63,5555,55
20,200289,2,1,55,69,5555,55
20,200289,3,1,55,64,5555,55
20,200289,4,1,55,69,5555,55
20,200289,5,1,0,1,9999,77
20,200290,1,1,55,63,5555,55
20,200290,2,1,3,34,9999,77
20,200290,3,1,0,1,9999,77
20,200291,1,1,55,68,5555,55
20,200291,2,1,12,12,2,12
20,200291,3,1,55,64,5555,55
20,200291,4,2,55,63,5555,55
20,200291,5,2,0,72,9999,77
20,200291,6,2,0,1,9999,77
20,200292,1,1,55,63,5555,55
20,200292,2,1,55,69,5555,55
20,200292,3,1,55,68,5555,55
20,200292,4,1,0,1,9999,77
20,200293,1,1,55,64,5555,55
20,200293,2,1,12,31,9999,77
20,200293,3,1,12,21,9999,77
20,200294,1,1,9,10,9999,77
20,200295,1,1,55,64,5555,55
20,200295,2,1,0,1,9999,77
20,200296,1,1,99,8,9999,77
20,200297,1,1,55,63,5555,55
20,200297,2,1,55,69,5555,55
20,200297,3,1,55,64,5555,55
20,200297,4,1,0,1,9999,77
20,200298,1,1,3,10,9999,77
20,200298,2,1,0,1,9999,77
20,200299,1,1,55,63,5555,55
20,200299,2,1,99,31,9999,77
20,200300,1,2,12,12,1,7
20,200301,1,1,55,63,5555,55
20,200301,2,1,55,69,5555,55
20,200301,3,1,55,64,5555,55
20,200301,4,1,0,1,9999,77
20,200301,5,1,3,38,9999,77
20,200302,1,1,55,64,5555,55
20,200302,2,1,1,38,9999,77
20,200302,3,1,55,69,5555,55
20,200302,4,1,55,64,5555,55
20,200302,5,1,0,1,9999,77
20,200303,1,1,55,68,5555,55
20,200303,2,1,12,12,2,12
20,200304,1,1,0,1,9999,77
20,200304,2,1,0,5,9999,77
20,200304,3,1,19,54,2,14
20,200304,4,2,14,12,1,12
20,200305,1,1,55,64,5555,55
20,200305,2,1,7,24,9999,77
20,200305,3,1,55,69,5555,55
20,200305,4,1,55,63,5555,55
20,200305,5,1,99,39,9999,77
20,200305,6,1,55,69,5555,55
20,200305,7,1,55,64,5555,55
20,200305,8,1,0,1,9999,77
20,200306,1,1,55,63,5555,55
20,200306,2,1,0,1,9999,77
20,200307,1,1,55,63,5555,55
20,200307,2,1,1,23,9999,77
20,200307,3,1,55,62,5555,55
20,200307,4,1,0,1,9999,77
20,200308,1,1,12,12,2,9
20,200309,1,1,12,12,2,5
20,200309,2,2,55,67,5555,55
20,200309,3,1,55,63,5555,55
20,200309,4,1,0,2,9999,77
20,200310,1,1,55,63,5555,55
20,200310,2,1,3,24,9999,77
20,200310,3,1,99,12,2,5
20,200310,4,1,99,12,3,1
20,200311,1,1,11,8,9999,77
20,200313,1,1,55,63,5555,55
20,200313,2,1,14,33,9999,77
20,200313,3,1,12,43,9999,77
20,200313,4,1,12,43,9999,77
20,200314,1,1,55,64,5555,55
20,200314,2,1,12,32,9999,77
20,200315,1,1,55,68,5555,55
20,200315,2,1,55,64,5555,55
20,200315,3,1,12,38,9999,77
20,200315,4,1,0,5,9999,77
20,200316,1,1,55,63,5555,55
20,200316,2,1,12,33,9999,77
20,200316,3,1,3,42,9999,77
20,200316,4,1,0,5,9999,77
20,200317,1,1,12,12,2,9
20,200318,1,1,12,12,2,6
20,200319,1,1,14,8,9999,77
20,200320,1,1,55,68,5555,55
20,200320,2,1,55,64,5555,55
20,200320,3,1,12,39,9999,77
20,200321,1,1,55,61,5555,55
20,200321,2,1,55,63,5555,55
20,200321,3,1,0,1,9999,77
20,200322,1,2,12,12,1,9
20,200323,1,2,55,68,5555,55
20,200323,2,2,12,12,1,12
20,200324,1,1,12,12,2,9
20,200325,1,1,3,12,2,12
20,200325,2,2,0,5,9999,77
20,200325,3,2,19,54,3,14
20,200326,1,1,12,12,2,6
20,200326,2,1,55,63,5555,55
20,200326,3,1,12,12,3,12
20,200327,1,1,3,12,2,12
20,200327,2,1,55,63,5555,55
20,200327,3,1,0,1,9999,77
20,200327,4,1,99,30,9999,77
20,200328,1,1,55,63,5555,55
20,200328,2,1,12,33,9999,77
20,200328,3,1,1,38,9999,77
20,200328,4,1,12,43,9999,77
20,200329,1,1,55,64,5555,55
20,200329,2,1,1,32,9999,77
20,200329,3,1,55,67,5555,55
20,200329,4,1,1,34,9999,77
20,200329,5,1,1,42,9999,77
20,200331,1,1,12,12,2,6
20,200332,1,1,55,68,5555,55
20,200332,2,1,11,12,2,8
20,200332,3,2,55,63,5555,55
20,200332,4,2,0,1,9999,77
20,200333,1,1,55,64,5555,55
20,200333,2,1,11,42,9999,77
20,200333,3,1,55,69,5555,55
20,200333,4,1,55,64,5555,55
20,200333,5,1,12,42,9999,77
20,200334,1,1,12,8,9999,77
20,200335,1,1,55,68,5555,55
20,200335,2,1,55,64,5555,55
20,200335,3,1,55,67,5555,55
20,200335,4,1,12,42,9999,77
20,200335,5,1,0,1,9999,77
20,200336,1,1,9,12,2,12
20,200337,1,1,55,63,5555,55
20,200337,2,1,55,69,5555,55
20,200337,3,1,12,8,9999,77
20,200338,1,1,12,8,9999,77
20,200339,1,1,9,12,2,12
20,200339,2,3,12,12,2,99
20,200340,1,1,55,63,5555,55
20,200340,2,1,10,32,9999,77
20,200340,3,1,0,1,9999,77
20,200341,1,1,55,64,5555,55
20,200341,2,1,55,69,5555,55
20,200341,3,1,0,1,9999,77
20,200341,4,1,99,31,9999,77
20,200342,1,1,12,8,9999,77
20,200343,1,1,55,64,5555,55
20,200343,2,1,11,24,9999,77
20,200343,3,1,99,21,9999,77
20,200343,4,1,0,2,9999,77
20,200343,5,1,0,5,9999,77
20,200344,1,1,55,63,5555,55
20,200344,2,1,55,69,5555,55
20,200344,3,1,55,64,5555,55
20,200344,4,1,0,1,9999,77
20,200344,5,1,5,42,9999,77
20,200345,1,2,11,12,1,8
20,200345,2,1,55,63,5555,55
20,200345,3,1,0,1,9999,77
20,200346,1,1,12,12,2,81
20,200347,1,1,55,68,5555,55
20,200347,2,1,12,12,2,12
20,200349,1,1,61,12,2,12
20,200350,1,1,1,8,9999,77
20,200351,1,1,3,12,2,12
20,200351,2,1,55,63,5555,55
20,200351,3,1,99,24,9999,77
20,200352,1,1,55,63,5555,55
20,200352,2,1,12,21,9999,77
20,200352,3,1,0,1,9999,77
20,200352,4,1,0,3,9999,77
20,200353,1,1,12,12,2,12
20,200354,1,1,55,64,5555,55
20,200354,2,1,12,24,9999,77
20,200354,3,1,55,67,5555,55
20,200354,4,1,12,35,9999,77
20,200355,1,1,12,8,9999,77
20,200356,1,1,55,68,5555,55
20,200356,2,1,55,69,5555,55
20,200356,3,1,55,63,5555,55
20,200356,4,1,0,1,9999,77
20,200357,1,1,55,64,5555,55
20,200357,2,1,55,65,5555,55
20,200357,3,2,12,12,1,3
20,200357,4,1,12,31,9999,77
20,200357,5,2,0,1,9999,77
20,200358,1,1,55,64,5555,55
20,200358,2,1,0,1,9999,77
20,200359,1,1,55,63,5555,55
20,200359,2,1,0,1,9999,77
20,200360,1,1,55,68,5555,55
20,200360,2,1,55,69,5555,55
20,200360,3,1,55,63,5555,55
20,200360,4,1,12,38,9999,77
20,200360,5,1,12,30,9999,77
20,200360,6,1,0,1,9999,77
20,200361,1,1,55,64,5555,55
20,200361,2,1,14,33,9999,77
20,200361,3,1,12,30,9999,77
20,200362,1,1,12,12,2,9
20,200362,2,1,12,14,3,8
20,200362,3,2,12,14,4,9
20,200363,1,1,12,8,9999,77
20,200364,1,1,55,63,5555,55
20,200364,2,1,55,69,5555,55
20,200364,3,1,55,64,5555,55
20,200364,4,1,0,1,9999,77
20,200365,1,1,55,64,5555,55
20,200365,2,1,0,1,9999,77
20,200365,3,1,99,42,9999,77
20,200366,1,1,12,11,9999,77
20,200366,2,1,12,18,9999,77
20,200366,3,1,19,54,2,13
20,200367,1,1,7,8,9999,77
20,200368,1,1,55,63,5555,55
20,200368,2,1,10,38,9999,77
20,200368,3,1,10,42,9999,77
20,200368,4,1,0,1,9999,77
20,200368,5,1,99,42,9999,77
20,200369,1,1,55,64,5555,55
20,200369,2,1,12,42,9999,77
20,200369,3,1,0,1,9999,77
20,200370,1,1,12,15,9999,77
20,200371,1,1,55,64,5555,55
20,200371,2,1,0,1,9999,77
20,200371,3,1,99,34,9999,77
20,200373,1,2,12,11,9999,77
20,200373,2,2,12,18,9999,77
20,200373,3,2,19,54,1,12
20,200374,1,1,55,63,5555,55
20,200374,2,1,55,69,5555,55
20,200374,3,1,55,64,5555,55
20,200374,4,1,14,33,9999,77
20,200374,5,1,6,31,9999,77
20,200374,6,1,6,42,9999,77
20,200374,7,1,6,43,9999,77
20,200374,8,1,6,38,9999,77
20,200374,9,1,6,19,9999,77
20,200374,10,1,0,1,9999,77
20,200375,1,1,12,12,2,3
20,200376,1,1,55,63,5555,55
20,200376,2,1,12,38,9999,77
20,200376,3,1,0,1,9999,77
20,200377,1,1,55,68,5555,55
20,200377,2,1,55,64,5555,55
20,200377,3,1,12,32,9999,77
20,200377,4,1,55,67,5555,55
20,200377,5,1,99,58,9999,77
20,200377,6,1,0,1,9999,77
20,200378,1,1,55,64,5555,55
20,200378,2,1,0,1,9999,77
20,200379,1,1,55,68,5555,55
20,200379,2,1,55,64,5555,55
20,200379,3,1,55,69,5555,55
20,200379,4,1,0,1,9999,77
20,200380,1,1,55,68,5555,55
20,200380,2,1,55,64,5555,55
20,200380,3,1,2,42,9999,77
20,200381,1,1,55,63,5555,55
20,200381,2,1,12,31,9999,77
20,200381,3,1,12,21,9999,77
20,200381,4,1,0,2,9999,77
20,200383,1,1,55,68,5555,55
20,200383,2,1,55,64,5555,55
20,200383,3,2,55,63,5555,55
20,200383,4,1,12,12,2,12
20,200384,1,1,12,8,9999,77
20,200385,1,2,12,12,1,6
20,200386,1,1,12,12,2,1
20,200386,2,1,55,63,5555,55
20,200386,3,1,12,43,9999,77
20,200386,4,1,0,1,9999,77
20,200386,5,2,55,64,5555,55
20,200386,6,2,12,38,9999,77
20,200387,1,1,12,12,2,3
20,200387,2,2,55,64,5555,55
20,200387,3,2,0,1,9999,77
20,200388,1,1,55,63,5555,55
20,200388,2,1,0,1,9999,77
20,200389,1,2,9,12,1,4
20,200389,2,2,55,63,5555,55
20,200389,3,2,81,58,9999,77
20,200389,4,2,0,1,9999,77
20,200390,1,1,55,64,5555,55
20,200390,2,1,0,1,9999,77
20,200391,1,1,55,63,5555,55
20,200391,2,1,1,30,9999,77
20,200391,3,1,3,42,9999,77
20,200392,1,1,55,68,5555,55
20,200392,2,1,12,12,2,12
20,200393,1,1,1,12,2,10
20,200393,2,2,0,2,9999,77
20,200394,1,1,55,68,5555,55
20,200394,2,1,12,12,2,12
20,200395,1,1,55,63,5555,55
20,200395,2,1,55,69,5555,55
20,200395,3,1,55,64,5555,55
20,200395,4,1,0,1,9999,77
20,200396,1,1,55,63,5555,55
20,200396,2,1,0,1,9999,77
20,200397,1,1,55,64,5555,55
20,200397,2,1,1,35,9999,77
20,200397,3,1,0,1,9999,77
20,200398,1,1,55,64,5555,55
20,200398,2,1,12,38,9999,77
20,200398,3,1,12,42,9999,77
20,200399,1,1,3,12,2,12
20,200400,1,1,12,8,9999,77
20,200401,1,1,55,63,5555,55
20,200401,2,1,55,64,5555,55
20,200401,3,2,55,64,5555,55
20,200401,4,1,1,12,2,61
20,200401,5,1,0,1,9999,77
20,200402,1,1,9,12,2,12
20,200403,1,1,55,63,5555,55
20,200403,2,1,0,1,9999,77
20,200404,1,1,55,68,5555,55
20,200404,2,1,11,12,2,9
20,200404,3,1,12,12,3,12
20,200405,1,1,12,12,2,9
20,200406,1,2,1,12,1,9
20,200406,2,1,99,12,3,12
20,200406,3,2,99,12,3,12
20,200407,1,1,55,64,5555,55
20,200407,2,2,55,63,5555,55
20,200407,3,1,12,12,2,12
20,200407,4,1,0,1,9999,77
20,200407,5,1,12,73,9999,77
20,200407,6,1,19,54,3,8
20,200408,1,1,12,12,2,6
20,200408,2,1,55,63,5555,55
20,200408,3,1,0,1,9999,77
20,200409,1,1,12,8,9999,77
20,200410,1,1,12,12,2,4
20,200411,1,1,55,68,5555,55
20,200411,2,1,12,12,2,12
20,200411,3,2,55,63,5555,55
20,200411,4,2,0,1,9999,77
20,200412,1,1,55,63,5555,55
20,200412,2,1,1,23,9999,77
20,200412,3,1,14,23,9999,77
20,200412,4,1,0,1,9999,77
20,200413,1,1,55,71,9999,77
20,200413,2,1,14,33,9999,77
20,200413,3,1,0,1,9999,77
20,200414,1,1,55,64,5555,55
20,200414,2,1,1,39,9999,77
20,200414,3,1,55,67,5555,55
20,200414,4,1,12,35,9999,77
20,200414,5,1,0,1,9999,77
20,200414,6,1,0,3,9999,77
20,200415,1,1,55,63,5555,55
20,200415,2,1,0,1,9999,77
20,200416,1,1,55,63,5555,55
20,200416,2,1,55,69,5555,55
20,200416,3,1,55,65,5555,55
20,200416,4,1,0,1,9999,77
20,200417,1,1,55,63,5555,55
20,200417,2,1,0,1,9999,77
21,210001,1,1,55,63,5555,55
21,210001,2,1,55,69,5555,55
21,210001,3,1,55,68,5555,55
21,210001,4,1,12,12,2,12
21,210002,1,1,55,63,5555,55
21,210002,2,1,11,24,9999,77
21,210002,3,1,55,69,5555,55
21,210002,4,2,12,12,1,63
21,210003,1,1,55,63,5555,55
21,210003,2,1,5,24,9999,77
21,210003,3,1,55,69,5555,55
21,210003,4,1,55,68,5555,55
21,210003,5,1,55,64,5555,55
21,210003,6,1,12,24,9999,77
21,210003,7,1,55,69,5555,55
21,210003,8,1,55,68,5555,55
21,210003,9,2,12,12,1,9
21,210004,1,1,55,63,5555,55
21,210004,2,1,9,42,9999,77
21,210005,1,2,11,12,1,5
21,210006,1,1,55,68,5555,55
21,210006,2,2,12,12,1,1
21,210006,3,1,0,1,9999,77
21,210007,1,1,55,68,5555,55
21,210007,2,1,55,68,5555,55
21,210007,3,1,55,63,5555,55
21,210007,4,1,55,69,5555,55
21,210007,5,1,55,68,5555,55
21,210007,6,1,55,64,5555,55
21,210007,7,1,3,52,9999,77
21,210007,8,1,0,1,9999,77
21,210008,1,1,55,68,5555,55
21,210008,2,1,12,12,2,12
21,210008,3,2,55,68,5555,55
21,210008,4,2,98,12,3,12
21,210008,5,4,1,12,3,98
21,210009,1,1,12,8,9999,77
21,210010,1,1,12,12,2,3
21,210010,2,2,55,68,5555,55
21,210010,3,2,55,64,5555,55
21,210010,4,2,98,14,3,7
21,210011,1,1,55,63,5555,55
21,210011,2,1,61,35,9999,77
21,210011,3,1,0,1,9999,77
21,210012,1,2,12,12,1,6
21,210012,2,3,12,12,2,61
21,210013,1,1,12,12,2,9
21,210013,2,2,55,79,9999,77
21,210013,3,2,98,30,9999,77
21,210014,1,1,55,64,5555,55
21,210014,2,1,61,25,9999,77
21,210014,3,1,55,69,5555,55
21,210014,4,1,55,63,5555,55
21,210014,5,1,12,25,9999,77
21,210015,1,1,55,68,5555,55
21,210015,2,1,55,64,5555,55
21,210015,3,1,12,42,9999,77
21,210015,4,1,12,42,9999,77
21,210016,1,1,12,8,9999,77
21,210017,1,1,12,8,9999,77
21,210018,1,1,55,63,5555,55
21,210018,2,1,81,24,9999,77
21,210019,1,1,55,64,5555,55
21,210019,2,1,12,52,9999,77
21,210020,1,1,55,68,5555,55
21,210020,2,1,55,68,5555,55
21,210020,3,1,55,63,5555,55
21,210020,4,1,11,42,9999,77
21,210020,5,1,9,42,9999,77
21,210020,6,1,0,1,9999,77
21,210021,1,1,55,68,5555,55
21,210021,2,1,61,12,2,61
21,210021,3,1,55,64,5555,55
21,210021,4,2,55,63,5555,55
21,210021,5,1,98,93,9999,77
21,210021,6,1,0,1,9999,77
21,210021,7,2,98,34,9999,77
21,210022,1,1,55,68,5555,55
21,210022,2,1,55,64,5555,55
21,210022,3,1,81,14,2,61
21,210022,4,1,98,8,9999,77
21,210022,5,1,98,8,9999,77
21,210022,6,1,12,8,9999,77
21,210022,7,1,12,8,9999,77
21,210022,8,1,19,8,9999,77
21,210022,9,1,20,8,9999,77
21,210022,10,1,20,8,9999,77
21,210022,11,1,20,8,9999,77
21,210022,12,1,20,8,9999,77
21,210022,13,1,98,14,3,12
21,210022,14,1,19,8,9999,77
21,210022,15,1,0,2,9999,77
21,210023,1,1,55,68,5555,55
21,210023,2,1,55,64,5555,55
21,210023,3,1,12,42,9999,77
21,210023,4,1,98,38,9999,77
21,210024,1,1,12,8,9999,77
21,210025,1,1,12,8,9999,77
21,210026,1,1,55,68,5555,55
21,210026,2,2,12,12,1,61
21,210027,1,1,55,68,5555,55
21,210027,2,1,55,64,5555,55
21,210027,3,1,81,35,9999,77
21,210027,4,1,0,1,9999,77
21,210028,1,1,55,68,5555,55
21,210028,2,2,12,12,1,82
21,210029,1,1,55,63,5555,55
21,210029,2,1,12,35,9999,77
21,210029,3,1,98,42,9999,77
21,210029,4,1,0,1,9999,77
21,210030,1,1,12,8,9999,77
21,210031,1,1,55,68,5555,55
21,210031,2,1,55,64,5555,55
21,210031,3,1,12,32,9999,77
21,210031,4,1,55,67,5555,55
21,210031,5,1,12,42,9999,77
21,210031,6,1,0,2,9999,77
