STATE,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,PEDCTYPE,BIKECTYPE,PEDLOC,BIKELOC,PEDPOS,BIKEPOS,PEDDIR,BIKEDIR,MOTDIR,MOTMAN,PEDLEG,PEDSNR,PEDCGP,BIKECGP
4,40468,0,1,5,58,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
4,40469,0,1,5,57,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40477,0,1,5,25,1,0,0,0,760,0,2,7,3,7,9,7,3,3,1,2c,750,0
4,40487,0,1,5,35,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
4,40490,0,1,5,53,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40494,0,1,5,31,1,0,1,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
4,40498,0,1,5,70,1,1,1,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
4,40501,0,1,5,39,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
4,40503,0,1,5,36,2,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
4,40508,0,1,5,27,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40539,0,1,5,53,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40540,0,1,5,38,1,1,1,0,760,0,1,7,2,7,3,7,2,3,2,3a,750,0
4,40555,0,1,5,55,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40559,0,1,8,4,1,0,1,0,250,0,3,7,3,7,8,7,8,8,8,8,100,0
4,40562,0,1,5,17,2,1,1,0,770,0,1,7,2,7,3,7,4,3,2,3b,750,0
4,40563,0,1,5,66,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40565,0,1,5,61,1,0,1,0,900,0,9,7,9,7,8,7,8,8,8,8,990,0
4,40568,0,1,5,23,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40579,0,1,5,70,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40594,0,1,5,32,2,0,1,0,150,0,3,7,4,7,8,7,8,8,8,8,100,0
4,40597,0,1,5,72,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
4,40607,0,1,8,62,1,1,1,0,781,0,1,7,2,7,2,7,4,1,2,11b,790,0
4,40609,0,1,5,56,2,1,1,0,781,0,1,7,2,7,1,7,3,1,2,11b,790,0
4,40612,0,1,5,18,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40615,0,1,5,29,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
4,40617,0,1,5,27,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
4,40619,0,1,5,46,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40621,0,1,5,74,2,1,1,0,781,0,1,7,2,7,2,7,4,1,2,11b,790,0
4,40623,0,1,5,999,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
4,40627,0,1,5,18,1,0,1,0,900,0,9,7,9,7,8,7,8,8,8,8,990,0
4,40645,0,1,5,67,1,0,1,0,150,0,3,7,5,7,8,7,8,8,8,8,100,0
4,40645,0,2,8,61,2,0,1,0,150,0,3,7,5,7,8,7,8,8,8,8,100,0
4,40646,0,1,8,43,2,0,1,0,150,0,3,7,5,7,8,7,8,8,8,8,100,0
4,40650,0,1,5,31,1,0,1,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
4,40655,0,1,5,48,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40658,0,1,8,67,1,0,1,0,760,0,1,7,1,7,9,7,2,3,9,99,750,0
4,40659,0,1,5,29,2,9,9,0,900,0,9,7,9,7,8,7,8,8,8,8,990,0
4,40663,0,1,5,87,1,0,1,0,770,0,2,7,3,7,2,7,1,3,2,4a,750,0
4,40666,0,1,5,75,1,0,1,0,341,0,3,7,3,7,8,7,8,8,8,8,340,0
4,40675,0,1,5,70,1,0,1,0,690,0,1,7,2,7,2,7,1,3,1,1a,990,0
4,40676,0,1,5,66,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40680,0,1,5,15,2,1,1,0,741,0,3,7,2,7,8,7,8,8,8,8,740,0
4,40684,0,1,5,40,2,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
4,40686,0,1,5,19,2,1,1,0,760,0,2,7,3,7,1,7,4,3,1,2a,750,0
4,40690,0,1,5,77,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
4,40696,0,1,5,48,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40701,0,1,5,41,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40703,0,1,5,46,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
4,40708,0,1,5,58,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40718,0,1,5,45,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40719,0,1,5,37,2,1,1,1,690,0,1,7,9,7,9,7,2,3,9,99,990,0
4,40729,0,1,5,30,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0
4,40731,0,1,5,76,2,0,1,0,760,0,2,7,3,7,9,7,3,3,2,4c,750,0
4,40732,0,1,8,51,1,0,1,0,781,0,1,7,1,7,9,7,1,1,9,99,790,0
4,40733,0,1,5,85,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40733,0,2,5,83,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40734,0,1,5,29,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40735,0,1,5,50,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40742,0,1,5,53,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40743,0,1,5,22,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
4,40745,0,1,5,35,1,0,9,0,900,0,9,7,9,7,8,7,8,8,8,8,990,0
4,40748,0,1,5,64,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40749,0,1,5,53,1,0,1,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
4,40753,0,1,5,52,2,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
4,40754,0,1,5,55,1,0,1,0,150,0,3,7,5,7,8,7,8,8,8,8,100,0
4,40756,0,1,5,40,1,9,1,0,900,0,9,7,9,7,8,7,8,8,8,8,990,0
4,40757,0,1,5,42,2,0,1,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
4,40758,0,1,5,6,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40758,0,2,5,47,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40760,0,1,5,50,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40761,0,1,5,79,1,1,1,0,792,0,1,7,2,7,2,7,2,2,2,7a,790,0
4,40763,0,1,5,49,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40768,0,1,5,50,1,0,1,0,760,0,2,7,3,7,4,7,3,3,1,2a,750,0
4,40774,0,1,5,77,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40775,0,1,5,84,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40776,0,1,5,41,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40776,0,2,5,46,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40781,0,1,5,79,2,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
4,40785,0,1,5,28,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40793,0,1,5,65,1,1,1,0,760,0,1,7,2,7,2,7,3,3,1,1b,750,0
4,40796,0,1,5,72,1,0,1,0,760,0,2,7,3,7,1,7,4,3,1,2a,750,0
4,40799,0,1,5,43,2,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
4,40814,0,1,5,34,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
4,40833,0,1,5,44,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40835,0,1,5,21,2,0,1,0,760,0,2,7,3,7,2,7,1,3,2,4a,750,0
4,40839,0,1,5,25,2,0,0,0,680,0,3,7,9,7,8,7,8,8,8,8,990,0
4,40844,0,1,5,36,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40846,0,1,5,22,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
4,40846,0,2,5,22,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
4,40847,0,1,5,15,2,0,0,0,342,0,3,7,3,7,8,7,8,8,8,8,340,0
4,40848,0,1,5,22,1,0,1,0,760,0,2,7,3,7,3,7,2,3,1,2a,750,0
4,40851,0,1,5,76,1,1,1,0,770,0,1,7,2,7,2,7,1,3,2,3a,750,0
4,40852,0,1,5,36,2,0,1,0,150,0,3,7,5,7,8,7,8,8,8,8,100,0
4,40854,0,1,5,15,1,0,1,0,120,0,3,7,3,7,8,7,8,8,8,8,100,0
4,40854,0,2,5,17,1,0,1,0,120,0,3,7,3,7,8,7,8,8,8,8,100,0
4,40855,0,1,5,45,1,1,1,0,760,0,1,7,1,7,1,7,4,3,1,2a,750,0
4,40860,0,1,5,23,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
4,40860,0,2,5,18,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
4,40860,0,3,5,21,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
4,40862,0,1,5,74,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40868,0,1,5,43,2,0,1,0,900,0,9,7,9,7,8,7,8,8,8,8,990,0
4,40873,0,1,5,22,1,1,1,0,313,0,1,7,1,7,9,7,2,3,2,4c,600,0
4,40876,0,1,5,65,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40882,0,1,5,51,1,0,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40893,0,1,5,26,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40897,0,1,5,79,1,0,1,0,680,0,3,7,9,7,8,7,8,8,8,8,990,0
4,40904,0,1,5,57,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40905,0,1,8,65,1,1,1,0,760,0,1,7,2,7,4,7,3,3,2,3a,750,0
4,40907,0,1,5,68,1,0,1,0,760,0,1,7,2,7,3,7,4,3,2,3b,750,0
4,40914,0,1,5,43,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40922,0,1,5,23,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40928,0,1,5,32,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40932,0,1,5,55,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40934,0,1,5,57,1,1,1,0,341,0,3,7,3,7,8,7,8,8,8,8,340,0
4,40937,0,1,5,61,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40938,0,1,5,53,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
4,40940,0,1,5,35,1,0,1,0,770,0,1,7,2,7,2,7,1,3,1,1a,750,0
4,40942,0,1,5,58,2,0,1,0,781,0,1,7,2,7,1,7,3,1,2,11b,790,0
4,40942,0,2,5,73,1,0,1,0,781,0,1,7,2,7,1,7,3,1,2,11b,790,0
4,40943,0,1,5,56,1,0,0,0,410,0,3,7,6,7,8,7,8,8,8,8,400,0
5,50005,0,1,5,28,2,0,0,0,690,0,1,7,1,7,1,7,2,3,1,2b,990,0
5,50015,0,1,5,20,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50073,0,1,5,51,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50082,0,1,5,84,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50110,0,1,5,18,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50123,0,1,5,24,2,0,0,0,680,0,3,7,9,7,8,7,8,8,8,8,990,0
5,50130,0,1,5,68,1,0,0,0,313,0,1,7,1,7,9,7,1,1,2,12d,600,0
5,50132,0,1,5,54,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
5,50136,0,1,5,70,2,0,0,0,910,0,3,7,5,7,8,7,8,8,8,8,910,0
5,50144,0,1,5,51,1,0,0,0,890,0,4,7,7,7,8,7,8,8,8,8,800,0
5,50148,0,1,5,60,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
5,50152,0,1,5,33,1,1,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50155,0,1,5,53,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50160,0,1,5,56,1,9,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50174,0,1,5,55,2,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50177,0,1,5,17,1,0,0,0,610,0,3,7,3,7,8,7,8,8,8,8,600,0
5,50184,0,1,5,20,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50194,0,1,5,54,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50197,0,1,5,87,1,1,9,0,782,0,1,7,2,7,1,7,3,1,2,11b,790,0
5,50202,0,1,5,49,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50215,0,1,5,51,1,9,0,0,680,0,3,7,4,7,8,7,8,8,8,8,990,0
5,50256,0,1,5,41,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0
5,50260,0,1,5,34,1,0,1,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
5,50265,0,1,5,37,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50265,0,2,5,34,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50270,0,1,5,56,2,0,0,0,620,0,3,7,3,7,8,7,8,8,8,8,600,0
5,50272,0,1,5,45,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50278,0,1,5,45,2,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50280,0,1,5,36,1,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
5,50313,0,1,5,61,1,1,0,0,760,0,1,7,2,7,1,7,2,3,1,1b,750,0
5,50316,0,1,5,77,1,0,0,0,410,0,2,7,3,7,9,7,3,3,2,4d,400,0
5,50319,0,1,5,18,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50350,0,1,5,59,1,0,0,0,410,0,3,7,9,7,8,7,8,8,8,8,400,0
5,50367,0,1,5,50,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50369,0,1,5,39,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50389,0,1,5,37,1,0,0,0,440,0,3,7,4,7,8,7,8,8,8,8,400,0
5,50402,0,1,5,41,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
5,50408,0,1,5,11,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50411,0,1,5,49,2,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
5,50412,0,1,5,25,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
5,50425,0,1,5,17,2,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
5,50453,0,1,5,45,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
5,50456,0,1,5,58,1,0,0,0,900,0,9,7,9,7,8,7,8,8,8,8,990,0
6,60006,0,1,5,40,2,0,1,0,620,0,3,7,3,7,8,7,8,8,8,8,600,0
6,60014,0,1,5,42,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
6,60018,0,1,5,23,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60027,0,1,5,57,2,0,1,0,760,0,2,7,3,7,1,7,4,3,2,4a,750,0
6,60028,0,1,5,63,2,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60033,0,1,5,75,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60036,0,1,5,34,1,0,0,0,420,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60042,0,1,5,44,2,0,0,0,150,0,3,7,3,7,8,7,8,8,8,8,100,0
6,60046,0,1,5,39,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60049,0,1,5,33,1,0,0,0,420,0,3,7,4,7,8,7,8,8,8,8,400,0
6,60049,0,2,5,32,1,0,0,0,420,0,3,7,4,7,8,7,8,8,8,8,400,0
6,60049,0,3,5,31,1,0,0,0,420,0,3,7,4,7,8,7,8,8,8,8,400,0
6,60051,0,1,5,32,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60052,0,1,5,79,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60052,0,2,5,74,2,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60056,0,1,5,21,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60063,0,1,5,76,1,0,0,0,230,0,3,7,9,7,8,7,8,8,8,8,100,0
6,60066,0,1,5,26,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0
6,60073,0,1,5,65,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60083,0,1,5,81,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60085,0,1,5,63,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
6,60086,0,1,5,28,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0
6,60096,0,1,5,25,2,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60102,0,1,5,43,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60105,0,1,5,55,1,0,0,0,230,0,3,7,9,7,8,7,8,8,8,8,100,0
6,60108,0,1,5,41,1,0,0,0,230,0,3,7,9,7,8,7,8,8,8,8,100,0
6,60128,0,1,5,42,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60133,0,1,5,81,2,1,1,0,770,0,1,7,2,7,1,7,4,3,2,3a,750,0
6,60136,0,1,5,25,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60138,0,1,5,27,2,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60149,0,1,5,20,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
6,60157,0,1,5,50,1,0,0,0,160,0,3,7,3,7,8,7,8,8,8,8,100,0
6,60159,0,1,5,53,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
6,60160,0,1,5,63,1,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60166,0,1,5,52,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60170,0,1,5,50,1,0,1,0,760,0,2,7,3,7,4,7,1,3,2,4b,750,0
6,60171,0,1,5,39,1,0,0,0,220,0,3,7,9,7,8,7,8,8,8,8,100,0
6,60172,0,1,5,21,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60176,0,1,8,73,2,0,0,0,680,0,3,7,4,7,8,7,8,8,8,8,990,0
6,60179,0,1,5,17,2,1,1,0,760,0,1,7,2,7,1,7,4,3,2,3a,750,0
6,60181,0,1,5,35,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60185,0,1,5,22,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60186,0,1,5,38,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60191,0,1,5,40,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60192,0,1,5,53,1,0,1,0,760,0,1,7,1,7,1,7,2,3,1,2b,750,0
6,60198,0,1,5,28,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
6,60200,0,1,5,53,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60206,0,1,5,45,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60210,0,1,5,56,1,1,1,0,781,0,1,7,2,7,4,7,2,1,2,11b,790,0
6,60210,0,2,5,4,1,1,1,0,781,0,1,7,2,7,4,7,2,1,2,11b,790,0
6,60226,0,1,5,56,1,0,0,1,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60227,0,1,5,68,1,0,0,0,760,0,1,7,2,7,9,7,9,8,8,99,750,0
6,60229,0,1,5,31,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60234,0,1,5,12,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60237,0,1,5,70,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60239,0,1,5,19,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
6,60254,0,1,5,21,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
6,60256,0,1,5,17,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60269,0,1,5,60,1,1,1,0,760,0,1,7,2,7,1,7,2,3,2,3b,750,0
6,60270,0,1,5,57,1,0,1,0,770,0,2,7,3,7,2,7,3,3,1,2b,750,0
6,60286,0,1,5,47,1,0,0,0,420,0,3,7,4,7,8,7,8,8,8,8,400,0
6,60292,0,1,5,25,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60294,0,1,5,51,2,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
6,60301,0,1,5,28,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60303,0,1,5,66,1,0,1,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
6,60305,0,1,5,25,2,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
6,60314,0,1,5,56,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60322,0,1,5,48,2,0,0,0,410,0,3,7,4,7,8,7,8,8,8,8,400,0
6,60324,0,1,5,16,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60330,0,1,5,56,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
6,60335,0,1,5,53,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60336,0,1,5,27,1,0,0,0,213,0,3,7,4,7,8,7,8,8,8,8,200,0
6,60345,0,1,5,23,1,0,0,0,410,0,3,7,9,7,8,7,8,8,8,8,400,0
6,60350,0,1,5,70,2,1,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60357,0,1,5,39,2,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60362,0,1,5,79,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60366,0,1,5,28,2,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60367,0,1,5,50,1,0,0,0,461,0,3,7,5,7,8,7,8,8,8,8,460,0
6,60369,0,1,5,50,1,1,1,0,781,0,1,7,2,7,2,7,2,1,2,11a,790,0
6,60377,0,1,5,59,2,1,1,0,690,0,1,7,2,7,2,7,3,3,2,3b,990,0
6,60385,0,1,5,26,2,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
6,60386,0,1,5,78,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60389,0,1,5,61,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60390,0,1,5,47,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60391,0,1,5,49,1,0,1,0,320,0,3,7,3,7,8,7,8,8,8,8,350,0
6,60393,0,1,5,66,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60398,0,1,5,76,2,1,1,0,781,0,1,7,2,7,2,7,2,1,2,11a,790,0
6,60411,0,1,5,40,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60424,0,1,5,34,1,0,1,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
6,60425,0,1,5,21,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60428,0,1,8,58,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60437,0,1,5,65,1,1,1,0,782,0,1,7,2,7,3,7,2,1,1,9a,790,0
6,60439,0,1,5,33,1,1,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60447,0,1,5,36,1,0,0,0,230,0,3,7,4,7,8,7,8,8,8,8,100,0
6,60450,0,1,5,67,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60453,0,1,5,24,1,0,0,0,320,0,3,7,3,7,8,7,8,8,8,8,350,0
6,60453,0,2,5,36,2,0,0,0,320,0,3,7,3,7,8,7,8,8,8,8,350,0
6,60464,0,1,5,51,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
6,60466,0,1,5,49,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60468,0,1,5,28,2,0,0,0,410,0,2,7,4,7,9,7,2,3,1,2d,400,0
6,60468,0,2,5,33,2,0,0,0,410,0,2,7,6,7,9,7,2,3,1,2d,400,0
6,60470,0,1,5,34,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60472,0,1,5,26,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60479,0,1,5,56,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60484,0,1,8,89,1,0,1,0,465,0,3,7,5,7,8,7,8,8,8,8,460,0
6,60486,0,1,5,64,2,0,1,0,440,0,2,7,4,7,9,7,1,3,1,2d,400,0
6,60487,0,1,5,59,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
6,60489,0,1,5,53,1,1,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
6,60490,0,1,5,55,1,0,0,0,230,0,3,7,4,7,8,7,8,8,8,8,100,0
6,60492,0,1,5,57,1,1,1,0,791,0,1,7,2,7,1,7,1,2,2,7a,790,0
6,60493,0,1,5,65,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60499,0,1,5,47,1,0,1,0,610,0,3,7,3,7,8,7,8,8,8,8,600,0
6,60506,0,1,8,60,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60514,0,1,5,35,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
6,60519,0,1,5,58,1,0,1,0,770,0,1,7,2,7,4,7,3,3,2,3a,750,0
6,60521,0,1,5,21,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60523,0,1,5,24,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
6,60526,0,1,5,23,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
